2020-01-02 17:13:27,694 [myid:] - INFO  [NIOWorkerThread-2:NIOServerCnxn@607] - Closed socket connection for client /127.0.0.1:49438 which had sessionid 0x100017c89060003
2020-01-02 17:13:30,106 [myid:] - INFO  [NIOServerCxnFactory.AcceptThread:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory$AcceptThread@296] - Accepted socket connection from /127.0.0.1:49440
2020-01-02 17:13:30,110 [myid:] - INFO  [NIOWorkerThread-5:ZooKeeperServer@964] - Client attempting to establish new session at /127.0.0.1:49440
2020-01-02 17:13:30,111 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@678] - Established session 0x100017c89060004 with negotiated timeout 4000 for client /127.0.0.1:49440
2020-01-02 17:13:31,956 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x100017c89060003, timeout of 4000ms exceeded
2020-01-02 17:13:31,956 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x100017c89060003
2020-01-02 17:13:35,514 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@841] - Got user-level KeeperException when processing sessionid:0x100017c89060001 type:delete cxid:0x42 zxid:0x12c txntype:-1 reqpath:n/a Error Path:/dawdler/123 Error:KeeperErrorCode = NoNode for /dawdler/123
2020-01-02 17:13:57,271 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@841] - Got user-level KeeperException when processing sessionid:0x100017c89060001 type:delete cxid:0x51 zxid:0x12f txntype:-1 reqpath:n/a Error Path:/123 Error:KeeperErrorCode = NoNode for /123
2020-01-02 17:15:59,440 [myid:] - WARN  [NIOWorkerThread-1:NIOServerCnxn@365] - Unable to read additional data from client sessionid 0x100017c89060004, likely client has closed socket
2020-01-02 17:15:59,441 [myid:] - INFO  [NIOWorkerThread-1:MBeanRegistry@128] - Unregister MBean [org.apache.ZooKeeperService:name0=StandaloneServer_port2181,name1=Connections,name2=127.0.0.1,name3=0x100017c89060004]
2020-01-02 17:15:59,442 [myid:] - INFO  [NIOWorkerThread-1:NIOServerCnxn@607] - Closed socket connection for client /127.0.0.1:49440 which had sessionid 0x100017c89060004
